no	tempo	potencia	taxaMAC
4	73,770030653265	-10	80
1	73,971444629348	-12	50
3	73,97761642624	-15	80
5	74,202078597747	-10	30
4	74,227235605923	-10	50
3	74,23731280986	-20	90
2	74,470526060853	-15	70
4	74,476931895713	-10	70
3	74,685768610277	-15	80
1	74,693346877064	-12	60
5	74,709441018008	-10	40
4	74,733348317238	-10	40
4	75,162349179972	-10	90
5	75,182974704634	-10	80
3	75,218755055863	-15	80
4	75,414108182951	-10	50
2	75,420327612791	-15	80
1	75,423373520195	-15	70
5	75,456422268756	-10	50
4	75,674477698532	-10	70
3	75,897610732071	-20	90
4	75,92620585262	-10	80
5	75,929408894254	-10	60
1	76,125041628889	-15	70
2	76,362550691055	-20	100
3	76,365206960667	-15	80
4	76,371691628811	-10	70
5	76,374269809176	-10	70
4	76,63732638236	-10	80
5	76,645529849937	-10	80
1	76,845693792806	-12	60
4	76,895804718869	-10	60
5	76,898508035624	-10	90
3	77,092655958821	-20	60
1	77,330868181734	-10	30
2	77,334696495996	-15	70
4	77,365712697878	-10	60
3	77,371492852492	-15	80
5	77,37844792311	-10	60
5	77,808620709594	-10	80
4	77,81166772669	-10	60
1	77,828698348204	-10	40
2	78,043082800072	-15	80
4	78,043270300072	-10	60
3	78,048942185489	-20	60
5	78,057848639046	-10	70
4	78,282232511766	-10	60
5	78,292857746028	-10	70
3	78,319576062305	-15	80
1	78,541303713202	-12	60
4	78,556304839257	-10	90
4	78,772250778738	-10	80
3	79,002415931703	-20	90
2	79,00507209887	-15	70
5	79,017963150804	-10	70
4	79,252971851382	-10	60
1	79,277346349966	-12	60
5	79,488762082981	-10	70
3	79,491809009322	-20	50
4	79,495949995312	-10	80
2	79,501340742031	-12	60
5	79,738537301571	-10	80
5	79,974405636082	-10	80
3	79,979639563571	-15	20
1	79,988779940217	-12	60
4	80,012297453916	-10	40
2	80,231680883394	-15	80
4	80,247306401947	-10	70
3	80,253476482005	-20	60
5	80,49544043377	-10	70
1	80,693807218256	-12	60
4	80,696776595463	-10	80
3	80,719197803621	-15	40
2	80,732012367344	-12	30
4	80,925300789412	-10	80
5	80,949207603515	-10	60
2	81,170075741239	-12	50
1	81,189606270972	-12	60
3	81,192340970178	-15	70
5	81,405709566415	-10	40
4	81,426100355125	-10	100
3	81,457271695144	-20	90
4	81,698454784305	-10	70
3	81,902915064759	-15	40
5	81,905415845922	-10	80
2	81,917056792166	-15	70
1	81,927992602191	-15	80
4	82,140034183614	-10	70
5	82,171910084414	-10	50
3	82,365745809778	-20	60
5	82,407309557751	-10	60
1	82,614739081105	-15	70
4	82,628802438412	-10	70
2	82,631302796649	-12	60
3	82,640832786071	-15	80
5	82,875061700316	-10	60
4	82,898343701712	-10	60
3	83,323828908872	-15	80
1	83,330078797973	-12	50
4	83,340157310159	-10	70
5	83,346095198432	-10	60
2	83,563134792902	-15	90
4	83,589229320843	-10	90
3	83,802831384065	-20	50
5	83,821659597679	-10	70
4	84,042606047481	-10	80
5	84,074950650736	-10	60
1	84,288708747682	-15	80
4	84,320897567493	-10	70
3	84,525905422796	-15	70
5	84,528405571867	-10	80
2	84,531139766177	-20	90
4	84,570672501799	-10	90
5	84,784352580867	-10	80
3	85,00287665298	-12	40
1	85,005454776249	-12	60
5	85,025689712923	-10	80
4	85,033190016226	-10	60
5	85,257338857539	-10	10
3	85,274994870877	-15	70
2	85,482504124362	-15	70
4	85,488675959128	-10	70
3	85,505394613563	-15	80
5	85,52547411941	-10	60
4	85,77079594988	-10	70
1	85,776809342359	-15	80
5	85,969319117295	-10	60
3	85,983381516696	-15	70
2	86,215343595924	-15	80
5	86,232454046864	-10	80
4	86,236203633244	-10	50
3	86,45230600245	-20	60
5	86,48394781645	-10	90
4	86,703409393096	-10	40
5	86,926074058256	-10	40
1	86,936151962834	-15	80
4	86,951231145735	-10	80
3	87,175379917985	-20	50
2	87,192021556732	-20	90
5	87,201084282706	-10	70
1	87,209832250168	-15	70
4	87,421014549997	-10	60
3	87,450310609208	-15	80
4	87,664070400091	-10	70
5	87,688055749721	-10	60
2	87,921111683806	-15	70
5	87,925408291651	-10	80
4	87,925595791651	-10	90
1	88,13713481503	-15	70
5	88,15815153433	-10	80
3	88,37456583156	-15	80
4	88,383159802518	-10	70
2	88,415114640833	-12	40
3	88,609340540597	-15	70
5	88,617387869784	-10	30
1	88,858099411593	-15	70
4	88,863100219154	-10	70
5	88,879194502763	-10	50
4	89,124437903079	-10	80
3	89,128030249203	-20	90
2	89,139673239451	-15	70
5	89,348743467962	-10	50
1	89,579298486499	-15	70
3	89,593126587836	-20	60
5	89,607425004226	-10	80
4	89,612502944012	-10	80
2	89,829621196321	-15	80
5	90,060957887605	-10	70
4	90,067832708856	-10	80
3	90,304013303988	-15	20
4	90,3162018873	-10	70
5	90,33713984364	-10	90
1	90,53480350408	-15	70
3	90,578397010642	-20	60
5	90,768484526864	-10	60
2	91,003727948532	-20	100
4	91,012790369991	-10	60
5	91,016618508137	-10	80
1	91,246783912268	-15	80
4	91,26740941053	-10	80
5	91,490542880213	-10	80
4	91,50413725492	-10	100
4	91,742974532211	-10	90
3	91,963842342791	-15	40
2	91,967279846296	-20	90
5	91,970326823055	-10	30
4	92,206507633205	-10	70
1	92,212679395982	-20	100
5	92,252837211027	-10	80
4	92,442844807425	-10	80
4	92,683400718439	-10	80
2	92,70121354872	-15	50
5	92,703869901849	-10	80
3	92,716838028884	-15	70
4	92,943956753333	-10	50
3	92,975362577969	-12	40
5	93,166700021192	-10	80
2	93,172872051327	-12	50
1	93,175684370372	-15	50
4	93,187950590789	-10	70
3	93,441865231263	-10	30
5	93,447725838394	-10	50
2	93,646327629798	-12	50
4	93,677109757401	-10	70
5	93,687031614908	-10	80
5	93,923212836964	-10	60
3	93,937430004339	-10	50
1	94,123220703949	-20	90
4	94,125876941008	-10	80
5	94,178066138643	-10	70
4	94,375886375547	-10	80
3	94,385182729101	-10	60
2	94,404168624311	-15	80
1	94,622925943212	-15	70
4	94,63644288563	-10	80
3	94,6477697485	-12	70
5	94,656052835895	-10	50
4	94,888874325481	-10	70
5	95,115992177507	-10	50
3	95,121381659574	-10	40
2	95,130680477938	-15	80
1	95,325219064241	-15	80
4	95,352173006974	-10	70
5	95,587416327644	-10	20
4	95,609292094059	-10	90
3	95,823440292131	-12	70
5	95,847191139374	-10	60
4	96,043371226478	-10	40
2	96,0466525106	-15	70
4	96,096576057622	-10	70
3	96,289864647238	-12	60
5	96,307287156785	-10	60
1	96,319551535915	-12	60
4	96,339944607562	-10	80
2	96,763164018431	-15	70
1	96,777226297035	-12	50
5	96,783477083782	-10	80
3	96,786367012585	-15	80
4	96,788946120294	-10	80
5	97,049580647333	-10	80
4	97,057940486557	-10	90
3	97,277478813431	-20	50
5	97,288574169139	-10	60
4	97,501550911653	-10	50
1	97,510456455899	-15	90
2	97,529833521589	-15	80
3	97,722965875643	-15	70
3	97,986724807591	-20	90
4	98,012585789038	-10	70
5	98,229468906483	-10	80
2	98,23868829271	-12	60
3	98,458618037671	-20	50
1	98,465883464135	-15	80
4	98,485650631996	-10	40
5	98,491432026288	-10	90
3	98,716048735413	-15	80
5	98,729019091489	-10	30
5	98,967699998515	-10	70
3	98,970198302649	-20	90
4	98,97613779417	-10	70
2	99,167473314402	-15	80
3	99,201379315753	-15	80
3	99,4135760536	-20	60
5	99,419123195095	-10	40
1	99,424903966355	-15	80
4	99,654991789295	-10	70
5	99,694836710485	-10	80
3	99,883359861958	-15	30
4	99,916564028472	-10	80
2	100,12938442475	-15	80
1	100,145946905395	-15	70
5	100,171651120241	-10	50
3	100,368456113923	-15	70
4	100,37704977844	-10	80
5	100,612449660833	-10	60
3	100,638152435153	-20	90
4	100,645292989062	-10	80
5	100,846911711508	-10	20
1	100,863005156351	-12	50
5	1,498326128308	-10	50
4	1,7159922524	-10	70
1	1,721538973622	-12	50
3	1,735522438227	-15	70
2	1,929904464354	-15	70
5	1,930091964354	-10	60
4	2,174363439683	-10	60
3	2,176941499737	-15	80
1	2,191081815135	-12	50
4	2,219909423813	-10	100
5	2,434835831343	-10	50
3	2,649062505094	-15	70
5	2,669919964032	-10	70
4	2,676093474538	-10	60
1	2,694296003192	-12	60
2	2,892661995262	-20	90
4	2,937817482477	-10	90
5	2,943907238926	-10	50
4	3,184541903851	-10	90
1	3,368767361338	-10	40
3	3,374939282445	-20	90
4	3,636272728304	-10	80
2	3,652680147098	-15	80
5	3,848700833099	-10	30
3	3,860341535927	-15	70
5	3,900571508273	-10	100
4	4,089800371819	-10	70
1	4,145033810936	-12	70
2	4,344493654487	-12	50
5	4,347226703159	-10	60
4	4,355587139564	-10	80
3	4,593092489123	-15	80
5	4,623480580614	-10	60
4	4,815208326843	-10	80
1	4,828754322282	-15	70
2	4,862005986058	-15	70
5	5,0645097605	-10	50
3	5,074041638599	-20	50
4	5,098494619515	-10	80
5	5,320842205979	-10	70
3	5,531241306105	-20	60
5	5,567800734059	-10	80
4	5,567988234059	-10	40
2	5,768747122395	-15	80
1	5,784606266626	-12	60
4	5,816168238739	-10	60
5	5,822415652702	-10	80
3	6,024439844524	-15	80
1	6,248993091229	-15	80
5	6,266101940277	-10	50
4	6,28414879181	-10	80
3	6,50470181106	-15	80
5	6,541572528913	-10	70
2	6,745332740838	-15	80
4	6,757129239668	-10	80
1	6,785019281232	-12	40
3	6,98190080574	-20	60
5	6,991117873107	-10	70
1	7,229719017153	-10	20
4	7,255265540304	-10	70
3	7,448943917894	-15	10
2	7,452147008646	-15	70
5	7,472926505469	-10	80
3	7,706918016291	-15	80
4	7,712230856377	-10	80
1	7,928721113386	-12	70
5	7,940752835083	-10	70
4	7,978642188517	-10	70
3	8,187007957219	-20	60
2	8,19789859116	-15	70
5	8,212238645408	-10	60
4	8,417513802978	-10	70
1	8,649316593725	-12	50
5	8,654441481593	-10	80
3	8,688972206713	-15	70
4	8,6917848129	-10	60
2	8,889369254302	-12	50
5	8,917570935522	-10	80
4	8,940696581695	-10	70
1	9,149765368201	-12	60
4	9,18288979734	-10	80
3	9,386021040599	-20	60
5	9,392035435994	-10	80
2	9,609230376297	-15	70
4	9,617667758529	-10	70
3	9,652041742857	-20	60
1	9,654932839344	-12	60
4	9,864861169273	-10	70
5	9,886420410233	-10	70
4	10,105413640671	-10	70
5	10,334747782951	-10	70
2	10,357373182334	-15	70
4	10,574722327952	-10	80
5	10,590111025291	-10	80
1	10,815431161364	-12	60
4	10,821789599554	-10	80
3	10,838868153028	-20	90
5	11,058248915012	-10	50
4	11,085592752389	-10	70
3	11,289192808401	-15	80
2	11,296692745898	-15	80
5	11,316378014829	-10	70
1	11,321614129533	-15	70
4	11,341691905436	-10	50
3	11,576306563433	-20	50
1	11,769516887777	-12	60
5	11,796780214867	-10	60
4	11,807641269018	-10	30
2	12,020147542964	-12	60
3	12,040693680393	-20	60
5	12,061628095415	-10	90
5	12,299445862411	-10	90
4	12,501174951114	-10	70
1	12,510237120325	-12	60
5	12,732352371096	-10	60
3	12,741649160962	-15	40
2	12,773134453125	-15	80
5	12,981185370427	-10	40
4	12,989936157055	-10	50
3	13,002279479358	-15	70
1	13,212051649101	-10	40
5	13,259937701119	-10	60
3	13,448854279393	-20	50
4	13,481744662835	-10	70
5	13,500881415105	-10	80
2	13,699641305759	-12	40
1	13,707844093147	-10	40
3	13,734874377751	-15	70
5	13,930115982648	-10	70
4	13,95319361181	-10	80
5	14,179027848003	-10	60
1	14,181840175604	-12	50
4	14,189886961026	-10	80
2	14,20129393624	-12	60
3	14,414111799033	-15	70
4	14,448798695632	-10	70
5	14,656695042206	-10	40
4	14,703648045978	-10	90
3	14,893029638627	-15	70
2	14,906498172319	-15	70
4	14,935841556679	-10	80
5	14,942478920734	-10	80
1	15,157488217125	-15	90
3	15,172331072877	-12	30
4	15,414446754635	-10	90
1	15,611640784458	-12	20
2	15,617187718038	-12	60
3	15,637655633038	-15	70
3	15,875083328115	-20	90
5	15,892423987388	-10	70
4	15,895658088206	-10	50
5	16,120946435594	-10	90
4	16,329001880145	-10	60
1	16,345486117574	-12	60
2	16,36962752702	-15	70
5	16,383372900569	-10	80
3	16,577132676142	-15	40
4	16,619788148089	-10	80
5	16,823466310136	-10	60
3	16,86041846051	-20	90
4	17,054644155802	-10	50
1	17,071441047015	-12	60
2	17,094410439368	-12	60
5	17,291993704428	-10	100
3	17,319883629341	-15	80
4	17,532312062008	-10	40
5	17,559731893627	-10	80
4	17,782973415233	-10	80
1	17,793129824158	-15	70
3	17,803332591355	-20	60
2	18,029745579359	-15	80
4	18,062400915512	-10	90
5	18,064898148085	-10	50
3	18,261313691651	-15	40
5	18,489600931458	-10	90
4	18,543662594962	-10	70
5	18,73452820383	-10	80
1	18,740778514938	-15	70
3	18,784683355734	-15	80
2	18,973003031592	-20	90
5	18,978361630979	-10	80
4	19,012189932271	-10	60
3	19,209071360487	-12	40
4	19,246258268926	-10	80
5	19,45868568243	-10	50
1	19,475717501707	-15	80
4	19,500353978774	-10	70
2	19,718770722598	-15	80
3	19,731503577907	-15	80
4	19,95518220162	-10	80
5	19,957914819119	-10	70
3	20,185735224248	-20	60
1	20,409100306372	-12	40
2	20,415381479885	-12	60
4	20,428318741191	-10	80
5	20,437691791368	-10	70
3	20,670042975582	-15	40
4	20,690589770569	-10	70
5	20,912158162271	-10	40
5	21,140835634731	-10	90
1	21,144664337098	-12	60
2	21,171930857897	-12	60
3	21,372170247623	-15	80
4	21,378811055703	-10	70
5	21,636080825436	-10	70
4	21,648738248264	-10	90
3	21,661393889314	-20	90
2	21,877416719019	-12	60
1	21,890384609987	-15	70
4	21,901165685467	-10	90
5	22,109998399329	-10	60
3	22,139764785457	-15	40
4	22,335318556779	-10	80
5	22,358206732917	-10	90
2	22,377663077293	-12	50
3	22,579308622981	-12	40
1	22,595558187049	-12	40
4	22,604151891493	-10	70
5	22,818610801708	-10	50
2	22,852127665008	-15	70
4	23,064320289163	-10	70
3	23,09041321976	-15	80
5	23,096348764686	-10	20
1	23,304638252264	-15	80
4	23,316591244879	-10	80
3	23,537925559938	-20	60
4	23,546909649917	-10	80
5	23,557298575347	-10	80
2	23,785978358046	-12	60
3	23,812305130851	-20	50
5	23,822926564521	-10	70
1	24,045592697758	-15	80
4	24,048796050962	-10	70
3	24,252395981034	-15	80
5	24,273332279472	-10	60
2	24,491854995426	-15	80
5	24,497557578726	-10	80
4	24,518026446204	-10	70
5	24,75670260836	-10	80
4	24,783578606762	-10	90
3	24,97491346771	-20	90
1	25,020615572034	-15	70
4	25,225075239041	-10	50
2	25,231794537982	-12	60
5	25,449300041731	-10	50
3	25,460893038452	-15	70
1	25,490968203431	-15	70
4	25,500627436867	-10	50
5	25,698367960219	-10	90
4	25,92931159606	-10	60
2	25,938295972764	-15	70
3	25,941655138665	-15	80
5	25,956262326618	-10	80
5	26,187285297564	-10	70
4	26,208535492904	-10	60
3	26,417604432821	-15	70
1	26,426666895055	-15	80
5	26,447210803704	-10	80
4	26,664719645783	-10	60
5	26,68042006075	-10	50
2	26,692063955313	-15	80
3	26,943786470919	-20	60
1	27,131684330529	-12	60
5	27,134340592353	-10	80
5	27,179414348974	-10	80
2	27,372783881998	-12	60
4	27,394033415186	-10	40
3	27,400986143079	-15	70
5	27,6209138844	-10	80
3	27,877247745112	-15	80
4	27,880216899923	-10	80
2	27,89373357758	-12	50
5	27,903963645448	-10	80
1	28,133816161371	-15	90
4	28,332416389767	-10	70
5	28,336244273926	-10	80
3	28,35772845805	-12	10
4	28,605390313517	-10	90
5	28,616168556957	-10	60
3	28,812115452884	-15	80
2	28,8430818903	-15	80
5	29,052199339977	-10	90
1	29,058292976807	-15	80
4	29,070042507799	-10	40
3	29,302595852363	-15	70
5	29,32978026677	-10	70
4	29,533304666992	-10	50
2	29,551508140791	-15	70
5	29,560724428244	-10	80
1	29,774482367072	-12	60
3	29,794403510364	-15	70
5	29,80510438839	-10	50
2	30,010113122259	-12	50
4	30,054565762899	-10	30
5	30,277696026345	-10	70
4	30,287462142128	-10	80
4	30,543639490123	-10	90
2	30,729427378968	-12	60
1	30,729614878968	-15	90
3	30,736146222807	-20	90
4	30,969667559546	-10	80
5	30,985682412488	-10	40
4	31,209517096656	-10	80
5	31,241624408768	-10	90
3	31,24779723023	-20	60
2	31,263892982338	-10	40
1	31,449444760918	-12	60
4	31,486319235556	-10	60
5	31,505143184623	-10	80
3	31,696325350966	-20	60
4	31,942034491126	-10	90
1	31,954690378445	-15	70
3	31,967970872015	-15	70
2	31,978284990786	-12	60
3	32,215085847747	-15	80
5	32,219458858393	-10	60
4	32,429780370635	-10	50
5	32,649317469868	-10	50
2	32,651973692447	-15	70
1	32,681689902707	-12	40
4	32,701894733941	-10	60
5	32,889401391639	-10	90
3	32,891901383132	-15	70
1	33,15112561629	-12	60
5	33,17534063747	-10	40
4	33,400428200782	-10	70
3	33,403006003246	-15	80
2	33,40597606248	-15	80
5	33,635354061452	-10	80
1	33,641371626475	-10	40
4	33,658430295403	-10	70
5	33,877937671683	-10	90
2	34,104821089069	-12	40
4	34,115601787996	-10	70
3	34,131226257138	-20	90
5	34,334623597452	-10	80
1	34,375138396469	-12	60
4	34,592205617117	-10	50
3	34,5946761113	-20	90
5	34,606313916698	-10	90
2	34,824291637405	-15	90
4	34,8659312473	-10	80
1	35,057578542542	-12	60
5	35,072186047477	-10	90
3	35,290084291735	-15	80
5	35,30156844047	-10	90
4	35,541105610951	-10	70
2	35,567356318721	-12	60
1	35,769783355755	-15	80
5	35,772283348797	-10	70
3	35,784002142681	-15	80
4	35,80915798502	-10	80
5	36,024867551773	-10	80
4	36,255732451186	-10	80
2	36,261201145507	-15	70
3	36,284794295476	-15	80
4	36,48941009199	-10	80
1	36,494722500901	-12	60
5	36,504800942973	-10	80
5	36,745742852369	-10	80
3	36,762071268937	-20	60
4	36,780430691537	-10	70
2	36,969890406657	-12	60
5	37,017776941608	-10	70
4	37,213255573318	-10	70
3	37,219583870464	-15	20
1	37,467792279909	-15	80
5	37,476462385604	-10	40
4	37,496854360295	-10	70
3	37,695845379934	-20	90
2	37,716783193266	-15	70
4	37,743344442616	-10	60
5	37,965146170624	-10	80
4	38,169684999116	-10	70
1	38,178200451055	-15	80
3	38,214371742037	-15	70
4	38,423674947974	-10	90
5	38,432813929893	-10	70
2	38,4569571927	-15	70
5	38,696333282189	-10	70
4	38,706336248536	-10	90
1	38,929154802079	-12	60
3	38,940248082587	-12	40
4	38,942826678093	-10	60
5	39,168690005971	-10	30
4	39,386276212645	-10	50
5	39,404476905329	-10	90
2	39,609875970185	-15	80
1	39,626438345854	-15	70
3	39,635891193818	-10	10
5	39,65159102006	-10	70
4	39,662296970634	-10	80
2	39,88628860493	-12	50
5	39,904096727778	-10	80
4	40,106449821344	-10	70
3	40,117230765316	-10	60
5	40,34715847966	-10	70
1	40,356767965144	-15	80
3	40,371845217572	-12	80
4	40,380126958668	-10	60
2	40,583679167609	-12	60
5	40,590991571852	-10	80
4	40,817014266798	-10	80
5	41,049598242799	-10	60
3	41,055145190962	-10	40
4	41,072098174965	-10	90
2	41,29007274559	-12	60
1	41,29358840712	-15	70
3	41,322259508664	-12	90
5	41,324758772339	-10	50
4	41,345775033454	-10	90
3	41,585311377713	-15	80
5	41,789691964232	-10	60
4	41,810161859758	-10	70
3	42,009543258453	-12	40
1	42,01282452634	-15	80
4	42,045558278434	-10	70
2	42,062278259776	-15	70
5	42,273297016074	-10	40
3	42,281032616302	-10	40
4	42,520648310861	-10	60
3	42,523303958706	-12	90
5	42,733779425465	-10	50
1	42,746748031123	-12	60
5	42,978784481553	-10	90
4	43,002925456157	-10	50
3	43,01940880283	-12	60
2	43,229025467252	-20	100
5	43,266365649857	-10	80
1	43,45004675394	-15	70
3	43,45023425394	-15	90
4	43,486139967294	-10	70
5	43,690052590096	-10	70
4	43,745676591407	-10	40
5	43,938651730489	-10	40
2	43,965996218189	-20	90
3	43,976228923121	-15	80
1	43,976416423121	-12	50
4	44,185329513073	-10	40
5	44,193734625508	-10	80
3	44,417100961857	-20	50
4	44,425772802449	-10	60
5	44,436942673305	-10	90
1	44,649919449629	-10	40
4	44,681637694926	-10	70
3	44,701793057683	-20	60
2	44,903003189358	-15	80
5	44,925234548833	-10	60
4	45,132430984308	-10	80
3	45,172586246505	-20	60
5	45,370171250307	-10	80
4	45,389155332463	-10	70
1	45,418764107037	-12	80
4	45,631192309072	-10	50
3	45,647363462652	-15	40
2	45,862791787735	-20	90
5	45,885101837449	-10	60
4	45,89182289363	-10	90
3	46,111438032151	-20	60
5	46,135028482893	-10	70
1	46,330038104315	-15	70
4	46,34245999658	-10	80
3	46,381521067193	-15	70
5	46,574262328896	-10	50
4	46,619730602435	-10	40
2	46,812471548207	-15	80
3	46,818096579382	-15	80
1	46,84629898032	-15	80
5	46,856998953663	-10	80
5	47,290139436196	-10	70
4	47,297014321363	-10	90
3	47,342559970155	-15	80
2	47,542801481253	-12	60
5	47,560845905696	-10	80
4	47,573425942855	-10	60
1	47,805931567626	-15	70
5	48,009688013228	-10	50
3	48,015234942756	-20	90
4	48,029609682737	-10	90
5	48,276019817772	-10	70
2	48,28164731267	-15	70
4	48,303599164861	-10	80
3	48,496105708219	-15	40
1	48,496293208219	-15	70
5	48,536726843424	-10	90
4	48,736189659372	-10	60
3	48,975726870382	-20	90
5	48,991428355766	-10	80
4	49,021350915221	-10	50
1	49,225029366159	-12	50
2	49,233232943867	-15	80
4	49,241200799557	-10	90
4	49,476753535641	-10	80
5	49,696681892762	-10	60
3	49,715509367591	-20	90
4	49,936062479519	-10	70
2	49,939265628656	-12	50
5	49,956451036561	-10	30
1	50,169974487143	-15	70
3	50,176302696415	-15	20
4	50,198411558469	-10	80
5	50,445367977822	-10	70
4	50,448964032946	-10	50
3	50,45927572329	-12	20
2	50,66936139623	-12	60
4	50,890882453252	-10	70
3	50,894319801649	-15	70
1	50,90061671664	-20	90
5	50,931629868842	-10	60
4	51,152106641095	-10	70
1	51,370394068371	-15	30
2	51,373628379928	-12	60
4	51,378987654432	-10	90
5	51,401094580368	-10	40
3	51,420548826244	-20	50
4	51,640086886404	-10	80
5	51,849936913131	-10	70
3	51,89079509108	-20	50
4	52,090020804036	-10	80
1	52,097833324936	-12	60
2	52,105098994636	-15	70
5	52,129628186502	-10	50
5	52,36205498404	-10	80
4	52,373151014012	-10	90
5	52,605420045707	-10	80
3	52,810663197422	-15	40
1	52,816678730323	-12	50
4	52,827772374907	-10	90
2	52,83988228165	-15	70
5	53,05254404449	-10	80
4	53,080277882737	-10	90
5	53,301690170976	-10	90
3	53,308331015683	-20	60
2	53,317315798567	-12	40
1	53,324189945444	-10	40
5	53,555913037401	-10	80
